timestamp,symbol,direction,confidence,weighted_score,long_score,short_score,diff,reason,near_setup_category
2026-07-02T18:10:53.169118+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T18:10:54.398944+00:00,DOGE/USDT,SHORT,92.0,25.0,11.0,25.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T18:15:57.709665+00:00,BTC/USDT,SHORT,71.0,22.0,15.0,22.0,7.0,No clear directional edge.,FAR
2026-07-02T18:15:58.761826+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T18:16:01.459730+00:00,BNB/USDT,SHORT,92.0,24.0,10.0,24.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T18:16:03.771342+00:00,LINK/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-02T18:16:05.625766+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T18:16:06.580067+00:00,DOGE/USDT,SHORT,92.0,25.0,11.0,25.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T18:25:48.028202+00:00,BTC/USDT,SHORT,71.0,22.0,15.0,22.0,7.0,No clear directional edge.,FAR
2026-07-02T18:25:53.443350+00:00,ETH/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-02T18:26:03.072590+00:00,BNB/USDT,SHORT,92.0,24.0,10.0,24.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T18:26:16.644006+00:00,LINK/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-02T18:26:20.835506+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T18:26:24.399420+00:00,DOGE/USDT,SHORT,92.0,25.0,11.0,25.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T18:31:36.399466+00:00,BTC/USDT,SHORT,71.0,22.0,15.0,22.0,7.0,No clear directional edge.,FAR
2026-07-02T18:31:37.738603+00:00,ETH/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-02T18:31:40.099745+00:00,BNB/USDT,SHORT,92.0,24.0,10.0,24.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T18:31:42.781146+00:00,LINK/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-02T18:31:45.644489+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T18:31:46.664848+00:00,DOGE/USDT,SHORT,92.0,25.0,11.0,25.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T18:36:49.714090+00:00,BTC/USDT,SHORT,71.0,22.0,15.0,22.0,7.0,No clear directional edge.,FAR
2026-07-02T18:36:51.092238+00:00,ETH/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-02T18:36:53.416394+00:00,BNB/USDT,SHORT,86.0,22.0,10.0,22.0,12.0,No clear directional edge.,CLOSE
2026-07-02T18:36:55.541624+00:00,LINK/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-02T18:36:57.983091+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T18:36:58.870601+00:00,DOGE/USDT,SHORT,92.0,25.0,11.0,25.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T18:42:02.658731+00:00,BTC/USDT,SHORT,71.0,22.0,15.0,22.0,7.0,No clear directional edge.,FAR
2026-07-02T18:42:03.606742+00:00,ETH/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-02T18:42:05.604582+00:00,BNB/USDT,SHORT,86.0,22.0,10.0,22.0,12.0,No clear directional edge.,CLOSE
2026-07-02T18:42:08.930733+00:00,LINK/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-02T18:42:12.985378+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T18:42:14.791457+00:00,DOGE/USDT,SHORT,92.0,25.0,11.0,25.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T18:47:22.462508+00:00,BTC/USDT,SHORT,71.0,22.0,15.0,22.0,7.0,No clear directional edge.,FAR
2026-07-02T18:47:23.392105+00:00,ETH/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-02T18:47:26.189807+00:00,BNB/USDT,SHORT,86.0,22.0,10.0,22.0,12.0,No clear directional edge.,CLOSE
2026-07-02T18:47:29.494332+00:00,LINK/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-02T18:47:32.083662+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T18:47:35.364694+00:00,DOGE/USDT,SHORT,92.0,25.0,11.0,25.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T18:52:39.987110+00:00,BTC/USDT,SHORT,71.0,22.0,15.0,22.0,7.0,No clear directional edge.,FAR
2026-07-02T18:52:41.529948+00:00,ETH/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-02T18:52:44.895504+00:00,BNB/USDT,SHORT,86.0,22.0,10.0,22.0,12.0,No clear directional edge.,CLOSE
2026-07-02T18:52:47.517463+00:00,LINK/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-02T18:52:50.213151+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T18:52:51.606744+00:00,DOGE/USDT,SHORT,92.0,25.0,11.0,25.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T18:57:55.772854+00:00,BTC/USDT,SHORT,71.0,22.0,15.0,22.0,7.0,No clear directional edge.,FAR
2026-07-02T18:57:56.686777+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T18:57:58.939672+00:00,BNB/USDT,SHORT,86.0,22.0,10.0,22.0,12.0,No clear directional edge.,CLOSE
2026-07-02T18:58:02.060068+00:00,LINK/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-02T18:58:04.621603+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T18:58:05.561190+00:00,DOGE/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-02T19:03:09.477559+00:00,BTC/USDT,SHORT,71.0,22.0,15.0,22.0,7.0,No clear directional edge.,FAR
2026-07-02T19:03:10.866741+00:00,ETH/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-02T19:03:13.120098+00:00,BNB/USDT,SHORT,86.0,22.0,10.0,22.0,12.0,No clear directional edge.,CLOSE
2026-07-02T19:03:16.358627+00:00,LINK/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-02T19:03:18.400745+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T19:03:19.582932+00:00,DOGE/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-02T19:08:22.779833+00:00,BTC/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-02T19:08:23.697206+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T19:08:26.310300+00:00,BNB/USDT,SHORT,86.0,22.0,10.0,22.0,12.0,No clear directional edge.,CLOSE
2026-07-02T19:08:28.913152+00:00,LINK/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-02T19:08:30.963972+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T19:08:31.939837+00:00,DOGE/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-02T19:13:34.732546+00:00,BTC/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-02T19:13:35.887973+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T19:13:39.912871+00:00,BNB/USDT,SHORT,86.0,22.0,10.0,22.0,12.0,No clear directional edge.,CLOSE
2026-07-02T19:13:42.853920+00:00,LINK/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-02T19:13:45.480344+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T19:13:46.701765+00:00,DOGE/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-02T19:18:50.205186+00:00,BTC/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-02T19:18:51.143716+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T19:18:55.283877+00:00,BNB/USDT,SHORT,80.0,19.0,9.0,19.0,10.0,No clear directional edge.,MEDIUM
2026-07-02T19:18:59.800738+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T19:19:01.923153+00:00,DOGE/USDT,SHORT,77.0,19.0,10.0,19.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T19:24:04.966740+00:00,BTC/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-02T19:24:06.074157+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T19:24:08.636152+00:00,BNB/USDT,SHORT,80.0,19.0,9.0,19.0,10.0,No clear directional edge.,MEDIUM
2026-07-02T19:24:15.071850+00:00,DOGE/USDT,SHORT,77.0,19.0,10.0,19.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T19:29:18.767490+00:00,BTC/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-02T19:29:20.225711+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T19:29:22.722153+00:00,BNB/USDT,SHORT,80.0,19.0,9.0,19.0,10.0,No clear directional edge.,MEDIUM
2026-07-02T19:29:27.547071+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T19:29:28.954870+00:00,DOGE/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-02T19:34:32.786137+00:00,BTC/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-02T19:34:34.262957+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T19:34:37.115102+00:00,BNB/USDT,SHORT,80.0,19.0,9.0,19.0,10.0,No clear directional edge.,MEDIUM
2026-07-02T19:34:46.332130+00:00,DOGE/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-02T19:39:48.718115+00:00,BTC/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-02T19:39:49.751503+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T19:39:52.150845+00:00,BNB/USDT,SHORT,80.0,19.0,9.0,19.0,10.0,No clear directional edge.,MEDIUM
2026-07-02T19:39:58.691913+00:00,DOGE/USDT,SHORT,77.0,19.0,10.0,19.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T19:45:03.944997+00:00,BTC/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-02T19:45:05.337391+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T19:45:08.348660+00:00,BNB/USDT,SHORT,80.0,19.0,9.0,19.0,10.0,No clear directional edge.,MEDIUM
2026-07-02T19:45:13.540924+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T19:45:14.987590+00:00,DOGE/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-02T19:50:17.943194+00:00,BTC/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-02T19:50:19.306196+00:00,ETH/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-02T19:50:22.018946+00:00,BNB/USDT,SHORT,80.0,19.0,9.0,19.0,10.0,No clear directional edge.,MEDIUM
2026-07-02T19:50:25.740514+00:00,LINK/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-02T19:50:29.107140+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T19:50:30.205124+00:00,DOGE/USDT,SHORT,92.0,25.0,11.0,25.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T19:55:33.459655+00:00,BTC/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-02T19:55:34.953184+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T19:55:36.963183+00:00,BNB/USDT,SHORT,80.0,19.0,9.0,19.0,10.0,No clear directional edge.,MEDIUM
2026-07-02T19:55:43.693441+00:00,DOGE/USDT,SHORT,86.0,23.0,11.0,23.0,12.0,No clear directional edge.,CLOSE
2026-07-02T20:00:47.383176+00:00,BTC/USDT,SHORT,77.0,22.0,13.0,22.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T20:00:49.059450+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T20:00:51.583762+00:00,BNB/USDT,SHORT,92.0,21.0,7.0,21.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T20:00:55.441609+00:00,LINK/USDT,LONG,62.0,18.0,18.0,14.0,4.0,No clear directional edge.,FAR
2026-07-02T20:00:59.218346+00:00,DOGE/USDT,SHORT,89.0,21.0,8.0,21.0,13.0,No clear directional edge.,CLOSE
2026-07-02T20:06:01.960240+00:00,BTC/USDT,SHORT,77.0,22.0,13.0,22.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T20:06:03.375859+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T20:06:05.618255+00:00,BNB/USDT,SHORT,92.0,21.0,7.0,21.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T20:06:07.966464+00:00,LINK/USDT,LONG,62.0,18.0,18.0,14.0,4.0,No clear directional edge.,FAR
2026-07-02T20:06:11.171217+00:00,DOGE/USDT,SHORT,89.0,21.0,8.0,21.0,13.0,No clear directional edge.,CLOSE
2026-07-02T20:11:14.130416+00:00,BTC/USDT,SHORT,77.0,22.0,13.0,22.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T20:11:14.990611+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T20:11:16.988408+00:00,BNB/USDT,SHORT,92.0,21.0,7.0,21.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T20:11:19.208996+00:00,LINK/USDT,LONG,62.0,18.0,18.0,14.0,4.0,No clear directional edge.,FAR
2026-07-02T20:11:24.020164+00:00,DOGE/USDT,SHORT,89.0,21.0,8.0,21.0,13.0,No clear directional edge.,CLOSE
2026-07-02T20:16:27.316008+00:00,BTC/USDT,SHORT,77.0,22.0,13.0,22.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T20:16:28.256007+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T20:16:30.359603+00:00,BNB/USDT,SHORT,92.0,21.0,7.0,21.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T20:16:32.427819+00:00,LINK/USDT,LONG,74.0,21.0,21.0,13.0,8.0,No clear directional edge.,FAR
2026-07-02T20:16:34.819097+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T20:16:35.650473+00:00,DOGE/USDT,SHORT,89.0,21.0,8.0,21.0,13.0,No clear directional edge.,CLOSE
2026-07-02T20:21:38.867552+00:00,BTC/USDT,SHORT,77.0,22.0,13.0,22.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T20:21:39.698415+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T20:21:42.427254+00:00,BNB/USDT,SHORT,92.0,21.0,7.0,21.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T20:21:45.125296+00:00,LINK/USDT,LONG,62.0,18.0,18.0,14.0,4.0,No clear directional edge.,FAR
2026-07-02T20:21:49.294467+00:00,DOGE/USDT,SHORT,89.0,21.0,8.0,21.0,13.0,No clear directional edge.,CLOSE
2026-07-02T20:26:53.882130+00:00,BTC/USDT,SHORT,77.0,22.0,13.0,22.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T20:26:55.690456+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T20:26:59.528098+00:00,BNB/USDT,SHORT,92.0,21.0,7.0,21.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T20:27:01.832692+00:00,LINK/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T20:27:05.272606+00:00,DOGE/USDT,SHORT,89.0,21.0,8.0,21.0,13.0,No clear directional edge.,CLOSE
2026-07-02T20:32:09.571062+00:00,BTC/USDT,SHORT,77.0,22.0,13.0,22.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T20:32:10.571857+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T20:32:13.293248+00:00,BNB/USDT,SHORT,92.0,21.0,7.0,21.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T20:32:15.788740+00:00,LINK/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T20:32:19.841201+00:00,DOGE/USDT,SHORT,89.0,21.0,8.0,21.0,13.0,No clear directional edge.,CLOSE
2026-07-02T20:37:22.360912+00:00,BTC/USDT,SHORT,77.0,22.0,13.0,22.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T20:37:23.428798+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T20:37:25.751603+00:00,BNB/USDT,SHORT,92.0,21.0,7.0,21.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T20:37:27.610788+00:00,LINK/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T20:37:31.749829+00:00,DOGE/USDT,SHORT,89.0,21.0,8.0,21.0,13.0,No clear directional edge.,CLOSE
2026-07-02T20:42:35.339451+00:00,BTC/USDT,SHORT,77.0,22.0,13.0,22.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T20:42:36.209381+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T20:42:38.874026+00:00,BNB/USDT,SHORT,92.0,21.0,7.0,21.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T20:42:41.173350+00:00,LINK/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T20:42:44.053548+00:00,DOGE/USDT,SHORT,89.0,21.0,8.0,21.0,13.0,No clear directional edge.,CLOSE
2026-07-02T20:47:47.664424+00:00,BTC/USDT,SHORT,77.0,22.0,13.0,22.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T20:47:49.065623+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T20:47:51.260583+00:00,BNB/USDT,SHORT,92.0,21.0,7.0,21.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T20:47:53.601880+00:00,LINK/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T20:47:57.051921+00:00,DOGE/USDT,SHORT,89.0,21.0,8.0,21.0,13.0,No clear directional edge.,CLOSE
2026-07-02T20:53:00.630593+00:00,BTC/USDT,SHORT,77.0,22.0,13.0,22.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T20:53:01.587677+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T20:53:03.859633+00:00,BNB/USDT,SHORT,92.0,21.0,7.0,21.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T20:53:05.860369+00:00,LINK/USDT,LONG,62.0,18.0,18.0,14.0,4.0,No clear directional edge.,FAR
2026-07-02T20:53:08.055301+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T20:53:08.902831+00:00,DOGE/USDT,SHORT,89.0,21.0,8.0,21.0,13.0,No clear directional edge.,CLOSE
2026-07-02T20:58:12.340676+00:00,BTC/USDT,SHORT,77.0,22.0,13.0,22.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T20:58:13.919907+00:00,ETH/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-02T20:58:16.257972+00:00,BNB/USDT,SHORT,92.0,21.0,7.0,21.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T20:58:19.132106+00:00,LINK/USDT,LONG,74.0,21.0,21.0,13.0,8.0,No clear directional edge.,FAR
2026-07-02T20:58:21.376644+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T20:58:22.500278+00:00,DOGE/USDT,SHORT,89.0,21.0,8.0,21.0,13.0,No clear directional edge.,CLOSE
2026-07-02T21:03:27.239988+00:00,BTC/USDT,SHORT,77.0,22.0,13.0,22.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T21:03:28.428682+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T21:03:32.068368+00:00,BNB/USDT,SHORT,92.0,21.0,7.0,21.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T21:03:34.354875+00:00,LINK/USDT,LONG,71.0,18.0,18.0,11.0,7.0,No clear directional edge.,FAR
2026-07-02T21:03:36.834399+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T21:03:37.949413+00:00,DOGE/USDT,SHORT,89.0,21.0,8.0,21.0,13.0,No clear directional edge.,CLOSE
2026-07-02T21:08:41.549983+00:00,BTC/USDT,SHORT,77.0,22.0,13.0,22.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T21:08:42.745700+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T21:08:44.749878+00:00,BNB/USDT,SHORT,92.0,21.0,7.0,21.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T21:08:46.686452+00:00,LINK/USDT,LONG,71.0,18.0,18.0,11.0,7.0,No clear directional edge.,FAR
2026-07-02T21:08:49.712611+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T21:08:50.566295+00:00,DOGE/USDT,SHORT,89.0,21.0,8.0,21.0,13.0,No clear directional edge.,CLOSE
2026-07-02T21:13:53.979381+00:00,BTC/USDT,SHORT,77.0,22.0,13.0,22.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T21:13:55.130859+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T21:13:57.451089+00:00,BNB/USDT,SHORT,92.0,21.0,7.0,21.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T21:13:59.501805+00:00,LINK/USDT,LONG,71.0,18.0,18.0,11.0,7.0,No clear directional edge.,FAR
2026-07-02T21:14:01.613651+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T21:14:02.662749+00:00,DOGE/USDT,SHORT,89.0,21.0,8.0,21.0,13.0,No clear directional edge.,CLOSE
2026-07-02T21:19:06.300410+00:00,BTC/USDT,SHORT,77.0,22.0,13.0,22.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T21:19:07.225946+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T21:19:09.182206+00:00,BNB/USDT,SHORT,92.0,21.0,7.0,21.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T21:19:11.126835+00:00,LINK/USDT,LONG,71.0,18.0,18.0,11.0,7.0,No clear directional edge.,FAR
2026-07-02T21:19:13.060411+00:00,AVAX/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T21:19:13.895714+00:00,DOGE/USDT,SHORT,89.0,21.0,8.0,21.0,13.0,No clear directional edge.,CLOSE
2026-07-02T21:24:16.940598+00:00,BTC/USDT,SHORT,77.0,22.0,13.0,22.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T21:24:17.966528+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T21:24:19.795645+00:00,BNB/USDT,SHORT,92.0,21.0,7.0,21.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T21:24:21.624155+00:00,LINK/USDT,LONG,71.0,18.0,18.0,11.0,7.0,No clear directional edge.,FAR
2026-07-02T21:24:25.322982+00:00,AVAX/USDT,LONG,68.0,18.0,18.0,12.0,6.0,No clear directional edge.,FAR
2026-07-02T21:24:26.665299+00:00,DOGE/USDT,SHORT,89.0,21.0,8.0,21.0,13.0,No clear directional edge.,CLOSE
2026-07-02T21:29:30.174803+00:00,BTC/USDT,SHORT,77.0,22.0,13.0,22.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T21:29:31.242727+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-02T21:29:33.183686+00:00,BNB/USDT,SHORT,92.0,21.0,7.0,21.0,14.0,No clear directional edge.,VERY_CLOSE
2026-07-02T21:29:35.341183+00:00,LINK/USDT,LONG,74.0,18.0,18.0,10.0,8.0,No clear directional edge.,FAR
2026-07-02T21:29:37.292685+00:00,AVAX/USDT,LONG,68.0,18.0,18.0,12.0,6.0,No clear directional edge.,FAR
2026-07-02T21:29:38.238400+00:00,DOGE/USDT,SHORT,89.0,21.0,8.0,21.0,13.0,No clear directional edge.,CLOSE
2026-07-02T21:34:41.714616+00:00,BTC/USDT,SHORT,77.0,22.0,13.0,22.0,9.0,No clear directional edge.,MEDIUM
2026-07-02T21:34:42.662942+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
